"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"11/11/2021","AQS","180570006","1","0.03","ppm","28","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"11/12/2021","AQS","180570006","1","0.025","ppm","23","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"11/13/2021","AQS","180570006","1","0.018","ppm","17","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"11/14/2021","AQS","180570006","1","0.02","ppm","19","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"11/15/2021","AQS","180570006","1","0.019","ppm","18","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"11/16/2021","AQS","180570006","1","0.023","ppm","21","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"11/17/2021","AQS","180570006","1","0.031","ppm","29","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"11/18/2021","AQS","180570006","1","0.028","ppm","26","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"11/19/2021","AQS","180570006","1","0.029","ppm","27","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"11/20/2021","AQS","180570006","1","0.02","ppm","19","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"11/21/2021","AQS","180570006","1","0.025","ppm","23","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"11/22/2021","AQS","180570006","1","0.023","ppm","21","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"11/23/2021","AQS","180570006","1","0.021","ppm","19","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"11/24/2021","AQS","180570006","1","0.027","ppm","25","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"11/25/2021","AQS","180570006","1","0.02","ppm","19","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"11/26/2021","AQS","180570006","1","0.028","ppm","26","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"11/27/2021","AQS","180570006","1","0.02","ppm","19","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"11/28/2021","AQS","180570006","1","0.024","ppm","22","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"11/29/2021","AQS","180570006","1","0.027","ppm","25","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"11/30/2021","AQS","180570006","1","0.023","ppm","21","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"12/01/2021","AQS","180570006","1","0.019","ppm","18","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"12/02/2021","AQS","180570006","1","0.022","ppm","20","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"12/03/2021","AQS","180570006","1","0.027","ppm","25","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"12/04/2021","AQS","180570006","1","0.026","ppm","24","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"12/05/2021","AQS","180570006","1","0.023","ppm","21","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"12/06/2021","AQS","180570006","1","0.031","ppm","29","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"12/07/2021","AQS","180570006","1","0.021","ppm","19","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"12/08/2021","AQS","180570006","1","0.022","ppm","20","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"12/09/2021","AQS","180570006","1","0.024","ppm","22","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"12/10/2021","AQS","180570006","1","0.023","ppm","21","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"12/11/2021","AQS","180570006","1","0.03","ppm","28","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"12/12/2021","AQS","180570006","1","0.032","ppm","30","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"12/13/2021","AQS","180570006","1","0.028","ppm","26","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"12/14/2021","AQS","180570006","1","0.027","ppm","25","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"12/15/2021","AQS","180570006","1","0.035","ppm","32","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"12/16/2021","AQS","180570006","1","0.032","ppm","30","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"12/17/2021","AQS","180570006","1","0.019","ppm","18","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"12/18/2021","AQS","180570006","1","0.019","ppm","18","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"12/19/2021","AQS","180570006","1","0.032","ppm","30","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"12/20/2021","AQS","180570006","1","0.023","ppm","21","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"12/21/2021","AQS","180570006","1","0.026","ppm","24","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"12/22/2021","AQS","180570006","1","0.025","ppm","23","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"12/23/2021","AQS","180570006","1","0.033","ppm","31","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"12/24/2021","AQS","180570006","1","0.031","ppm","29","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"12/25/2021","AQS","180570006","1","0.02","ppm","19","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"12/26/2021","AQS","180570006","1","0.027","ppm","25","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"12/27/2021","AQS","180570006","1","0.019","ppm","18","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"12/28/2021","AQS","180570006","1","0.027","ppm","25","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"12/29/2021","AQS","180570006","1","0.021","ppm","19","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"12/30/2021","AQS","180570006","1","0.015","ppm","14","Our Lady of Grace- Noblesville","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"12/31/2021","AirNow","180570006","1","0.017","ppm","16","Our Lady of Grace- Noblesville","19","79.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","057","Hamilton","40.0682967009296","-85.9924507"
"01/01/2021","AQS","180630004","1","0.015","ppm","14","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"01/02/2021","AQS","180630004","1","0.017","ppm","16","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"01/03/2021","AQS","180630004","1","0.023","ppm","21","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"01/04/2021","AQS","180630004","1","0.024","ppm","22","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"01/05/2021","AQS","180630004","1","0.029","ppm","27","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"01/06/2021","AQS","180630004","1","0.027","ppm","25","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"01/07/2021","AQS","180630004","1","0.028","ppm","26","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"01/08/2021","AQS","180630004","1","0.027","ppm","25","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"01/09/2021","AQS","180630004","1","0.023","ppm","21","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"01/10/2021","AQS","180630004","1","0.027","ppm","25","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"01/11/2021","AQS","180630004","1","0.022","ppm","20","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"01/12/2021","AQS","180630004","1","0.022","ppm","20","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"01/13/2021","AQS","180630004","1","0.029","ppm","27","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"01/14/2021","AQS","180630004","1","0.029","ppm","27","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"01/15/2021","AQS","180630004","1","0.029","ppm","27","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"01/16/2021","AQS","180630004","1","0.018","ppm","17","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"01/17/2021","AQS","180630004","1","0.02","ppm","19","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"01/18/2021","AQS","180630004","1","0.022","ppm","20","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"01/19/2021","AQS","180630004","1","0.032","ppm","30","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"01/20/2021","AQS","180630004","1","0.029","ppm","27","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"01/21/2021","AQS","180630004","1","0.031","ppm","29","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"01/22/2021","AQS","180630004","1","0.03","ppm","28","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"01/23/2021","AQS","180630004","1","0.029","ppm","27","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"01/24/2021","AQS","180630004","1","0.022","ppm","20","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"01/25/2021","AQS","180630004","1","0.013","ppm","12","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"01/26/2021","AQS","180630004","1","0.027","ppm","25","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"01/27/2021","AQS","180630004","1","0.024","ppm","22","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"01/28/2021","AQS","180630004","1","0.028","ppm","26","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"01/29/2021","AQS","180630004","1","0.029","ppm","27","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"01/30/2021","AQS","180630004","1","0.031","ppm","29","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"01/31/2021","AQS","180630004","1","0.034","ppm","31","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"02/01/2021","AQS","180630004","1","0.039","ppm","36","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"02/02/2021","AQS","180630004","1","0.031","ppm","29","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"02/03/2021","AQS","180630004","1","0.038","ppm","35","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"02/04/2021","AQS","180630004","1","0.028","ppm","26","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"02/05/2021","AQS","180630004","1","0.031","ppm","29","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"02/06/2021","AQS","180630004","1","0.035","ppm","32","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"02/07/2021","AQS","180630004","1","0.032","ppm","30","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"02/08/2021","AQS","180630004","1","0.017","ppm","16","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"02/09/2021","AQS","180630004","1","0.035","ppm","32","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"02/10/2021","AQS","180630004","1","0.034","ppm","31","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"02/11/2021","AQS","180630004","1","0.037","ppm","34","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"02/12/2021","AQS","180630004","1","0.039","ppm","36","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"02/13/2021","AQS","180630004","1","0.029","ppm","27","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"02/14/2021","AQS","180630004","1","0.026","ppm","24","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"02/15/2021","AQS","180630004","1","0.028","ppm","26","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"02/16/2021","AQS","180630004","1","0.029","ppm","27","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"02/17/2021","AQS","180630004","1","0.031","ppm","29","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"02/18/2021","AQS","180630004","1","0.038","ppm","35","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"02/19/2021","AQS","180630004","1","0.044","ppm","41","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"02/20/2021","AQS","180630004","1","0.049","ppm","45","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"02/21/2021","AQS","180630004","1","0.047","ppm","44","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"02/22/2021","AQS","180630004","1","0.044","ppm","41","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"02/23/2021","AQS","180630004","1","0.04","ppm","37","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"02/24/2021","AQS","180630004","1","0.042","ppm","39","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"02/25/2021","AQS","180630004","1","0.038","ppm","35","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"02/26/2021","AQS","180630004","1","0.033","ppm","31","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"02/27/2021","AQS","180630004","1","0.035","ppm","32","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"02/28/2021","AQS","180630004","1","0.032","ppm","30","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
"03/01/2021","AQS","180630004","1","0.035","ppm","32","AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","063","Hendricks","39.7587065209278","-86.39849989"
